,activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type,canonical_smiles,mechanism_of_action,tid
3318,779191,44707,12092,232333,3183,>,10000.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,10000.0,nM,,,,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,Serotonin 3a (5-HT3a) receptor antagonist,144.0
3319,360694,44708,14775,294921,419596,=,2.7,nM,1,IC50,,,0,8.57,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.7,nM,,,,,Voltage-gated L-type calcium channel blocker,104801.0
3320,360695,44709,14775,294921,419596,=,1.2,nM,1,Ki,,,0,8.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.2,nM,,,,,Voltage-gated L-type calcium channel blocker,104801.0
3321,965471,44852,17007,123727,1096,=,25.0,nM,1,Ki,,,1,7.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25.0,nM,,,,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,Carbonic anhydrase inhibitor,104764.0
3322,966711,44852,17007,123729,1124,=,780.0,nM,1,Ki,,,1,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,780.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase VII inhibitor,11060.0
3323,966711,44852,17007,123729,1124,=,780.0,nM,1,Ki,,,1,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,780.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase I inhibitor,10193.0
3324,966711,44852,17007,123729,1124,=,780.0,nM,1,Ki,,,1,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,780.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase II inhibitor,15.0
3325,966711,44852,17007,123729,1124,=,780.0,nM,1,Ki,,,1,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,780.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase IV inhibitor,12896.0
3326,970401,44852,17007,123726,1125,=,900.0,nM,1,Ki,,,1,6.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,900.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3327,970401,44852,17007,123726,1125,=,900.0,nM,1,Ki,,,1,6.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,900.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3328,970401,44852,17007,123726,1125,=,900.0,nM,1,Ki,,,1,6.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,900.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3329,970401,44852,17007,123726,1125,=,900.0,nM,1,Ki,,,1,6.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,900.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3330,975443,44852,17007,123730,366279,=,250.0,nM,1,Ki,,,1,6.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,250.0,nM,,,,,Carbonic anhydrase II inhibitor,15.0
3331,975443,44852,17007,123730,366279,=,250.0,nM,1,Ki,,,1,6.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,250.0,nM,,,,,Carbonic anhydrase IV inhibitor,12896.0
3332,975443,44852,17007,123730,366279,=,250.0,nM,1,Ki,,,1,6.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,250.0,nM,,,,,Glutamate receptor ionotropic AMPA antagonist,104825.0
3333,975443,44852,17007,123730,366279,=,250.0,nM,1,Ki,,,1,6.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,250.0,nM,,,,,Glutamate receptor ionotropic kainate antagonist,104902.0
3334,975443,44852,17007,123730,366279,=,250.0,nM,1,Ki,,,1,6.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,250.0,nM,,,,,GABA-A receptor; anion channel positive modulator,104688.0
3335,975443,44852,17007,123730,366279,=,250.0,nM,1,Ki,,,1,6.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,250.0,nM,,,,,Sodium channel alpha subunit blocker,105639.0
3336,477676,44853,15725,271394,1125,=,900.0,nM,1,Ki,,,0,6.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,900.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3337,477676,44853,15725,271394,1125,=,900.0,nM,1,Ki,,,0,6.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,900.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3338,477676,44853,15725,271394,1125,=,900.0,nM,1,Ki,,,0,6.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,900.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3339,477676,44853,15725,271394,1125,=,900.0,nM,1,Ki,,,0,6.05,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,900.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3340,481598,44853,15725,271393,1124,=,780.0,nM,1,Ki,,,0,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,780.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase VII inhibitor,11060.0
3341,481598,44853,15725,271393,1124,=,780.0,nM,1,Ki,,,0,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,780.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase I inhibitor,10193.0
3342,481598,44853,15725,271393,1124,=,780.0,nM,1,Ki,,,0,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,780.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase II inhibitor,15.0
3343,481598,44853,15725,271393,1124,=,780.0,nM,1,Ki,,,0,6.11,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,780.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase IV inhibitor,12896.0
3344,486286,44853,15725,271391,1085,=,1200.0,nM,1,Ki,,,0,5.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1200.0,nM,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase I inhibitor,10193.0
3345,486286,44853,15725,271391,1085,=,1200.0,nM,1,Ki,,,0,5.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1200.0,nM,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase II inhibitor,15.0
3346,486286,44853,15725,271391,1085,=,1200.0,nM,1,Ki,,,0,5.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1200.0,nM,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase XII inhibitor,12209.0
3347,486286,44853,15725,271391,1085,=,1200.0,nM,1,Ki,,,0,5.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1200.0,nM,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase IV inhibitor,12896.0
3348,491047,44853,15725,271392,1096,=,25.0,nM,1,Ki,,,0,7.6,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,25.0,nM,,,,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,Carbonic anhydrase inhibitor,104764.0
3349,1028754,44856,3683,13515,1159,=,28000.0,nM,1,Ki,,,1,4.55,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,28000.0,nM,,,,Nc1ccc(S(N)(=O)=O)cc1,Bacterial dihydropteroate synthase inhibitor,106168.0
3350,668310,44860,6053,270618,1159,=,28183829312644.5,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log Ki,=,4.45,,,,,Nc1ccc(S(N)(=O)=O)cc1,Bacterial dihydropteroate synthase inhibitor,106168.0
3351,145891,44862,6288,126437,366279,=,5.0,nM,1,Ki,,,1,8.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.0,nM,,,,,Carbonic anhydrase II inhibitor,15.0
3352,145891,44862,6288,126437,366279,=,5.0,nM,1,Ki,,,1,8.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.0,nM,,,,,Carbonic anhydrase IV inhibitor,12896.0
3353,145891,44862,6288,126437,366279,=,5.0,nM,1,Ki,,,1,8.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.0,nM,,,,,Glutamate receptor ionotropic AMPA antagonist,104825.0
3354,145891,44862,6288,126437,366279,=,5.0,nM,1,Ki,,,1,8.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.0,nM,,,,,Glutamate receptor ionotropic kainate antagonist,104902.0
3355,145891,44862,6288,126437,366279,=,5.0,nM,1,Ki,,,1,8.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.0,nM,,,,,GABA-A receptor; anion channel positive modulator,104688.0
3356,145891,44862,6288,126437,366279,=,5.0,nM,1,Ki,,,1,8.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,5.0,nM,,,,,Sodium channel alpha subunit blocker,105639.0
3357,151873,44862,6288,126435,1125,=,12.0,nM,1,Ki,,,1,7.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,12.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3358,151873,44862,6288,126435,1125,=,12.0,nM,1,Ki,,,1,7.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,12.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3359,151873,44862,6288,126435,1125,=,12.0,nM,1,Ki,,,1,7.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,12.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3360,151873,44862,6288,126435,1125,=,12.0,nM,1,Ki,,,1,7.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,12.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3361,169050,44862,6288,126439,1124,=,14.0,nM,1,Ki,,,1,7.85,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,14.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase VII inhibitor,11060.0
3362,169050,44862,6288,126439,1124,=,14.0,nM,1,Ki,,,1,7.85,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,14.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase I inhibitor,10193.0
3363,169050,44862,6288,126439,1124,=,14.0,nM,1,Ki,,,1,7.85,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,14.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase II inhibitor,15.0
3364,169050,44862,6288,126439,1124,=,14.0,nM,1,Ki,,,1,7.85,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,14.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase IV inhibitor,12896.0
3365,1257124,44868,16893,54433,366278,=,3.0,nM,1,Ki,,,1,8.52,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,3.0,nm,,,,,Carbonic anhydrase II inhibitor,15.0
3366,539957,44869,6131,331938,366278,=,3.0,nM,1,Ki,,,1,8.52,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,3.0,nM,,,,,Carbonic anhydrase II inhibitor,15.0
3367,1300220,44871,9947,150702,1125,=,9.9,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,9.9,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3368,1300220,44871,9947,150702,1125,=,9.9,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,9.9,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3369,1300220,44871,9947,150702,1125,=,9.9,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,9.9,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3370,1300220,44871,9947,150702,1125,=,9.9,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,9.9,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3371,1300221,44872,9947,150702,1125,=,3.4,nM,1,IC50,,,0,8.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,3.4,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3372,1300221,44872,9947,150702,1125,=,3.4,nM,1,IC50,,,0,8.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,3.4,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3373,1300221,44872,9947,150702,1125,=,3.4,nM,1,IC50,,,0,8.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,3.4,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3374,1300221,44872,9947,150702,1125,=,3.4,nM,1,IC50,,,0,8.47,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,3.4,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3375,1037909,44875,9952,154348,1125,=,10.0,nM,1,IC50,,,1,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,10.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3376,1037909,44875,9952,154348,1125,=,10.0,nM,1,IC50,,,1,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,10.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3377,1037909,44875,9952,154348,1125,=,10.0,nM,1,IC50,,,1,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,10.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3378,1037909,44875,9952,154348,1125,=,10.0,nM,1,IC50,,,1,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,10.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3379,1043898,44875,9952,154367,1124,=,21.0,nM,1,IC50,,,1,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,21.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase VII inhibitor,11060.0
3380,1043898,44875,9952,154367,1124,=,21.0,nM,1,IC50,,,1,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,21.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase I inhibitor,10193.0
3381,1043898,44875,9952,154367,1124,=,21.0,nM,1,IC50,,,1,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,21.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase II inhibitor,15.0
3382,1043898,44875,9952,154367,1124,=,21.0,nM,1,IC50,,,1,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,21.0,nM,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase IV inhibitor,12896.0
3383,1045305,44875,9952,154368,1096,=,3.0,nM,1,IC50,,,1,8.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,3.0,nM,,,,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,Carbonic anhydrase inhibitor,104764.0
3384,1061131,44875,9952,154351,1085,=,40.0,nM,1,IC50,,,1,7.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,40.0,nM,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase I inhibitor,10193.0
3385,1061131,44875,9952,154351,1085,=,40.0,nM,1,IC50,,,1,7.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,40.0,nM,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase II inhibitor,15.0
3386,1061131,44875,9952,154351,1085,=,40.0,nM,1,IC50,,,1,7.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,40.0,nM,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase XII inhibitor,12209.0
3387,1061131,44875,9952,154351,1085,=,40.0,nM,1,IC50,,,1,7.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,40.0,nM,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase IV inhibitor,12896.0
3388,276421,44878,9300,304165,1096,=,0.4,nM,1,IC50,,,0,9.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,4e-10,M,,,,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,Carbonic anhydrase inhibitor,104764.0
3389,1284106,44879,9943,149012,1125,=,10.0,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,1e-08,M,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3390,1284106,44879,9943,149012,1125,=,10.0,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,1e-08,M,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3391,1284106,44879,9943,149012,1125,=,10.0,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,1e-08,M,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3392,1284106,44879,9943,149012,1125,=,10.0,nM,1,IC50,,,0,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,1e-08,M,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3393,1293145,44879,9943,149010,1085,=,40.0,nM,1,IC50,,,0,7.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,4e-08,M,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase I inhibitor,10193.0
3394,1293145,44879,9943,149010,1085,=,40.0,nM,1,IC50,,,0,7.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,4e-08,M,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase II inhibitor,15.0
3395,1293145,44879,9943,149010,1085,=,40.0,nM,1,IC50,,,0,7.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,4e-08,M,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase XII inhibitor,12209.0
3396,1293145,44879,9943,149010,1085,=,40.0,nM,1,IC50,,,0,7.4,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,4e-08,M,,,,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,Carbonic anhydrase IV inhibitor,12896.0
3397,1297399,44879,9943,149013,1096,=,3.0,nM,1,IC50,,,0,8.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,3e-09,M,,,,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,Carbonic anhydrase inhibitor,104764.0
3398,1302780,44879,9943,149011,1124,=,21.0,nM,1,IC50,,,0,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,2.1e-08,M,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase VII inhibitor,11060.0
3399,1302780,44879,9943,149011,1124,=,21.0,nM,1,IC50,,,0,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,2.1e-08,M,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase I inhibitor,10193.0
3400,1302780,44879,9943,149011,1124,=,21.0,nM,1,IC50,,,0,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,2.1e-08,M,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase II inhibitor,15.0
3401,1302780,44879,9943,149011,1124,=,21.0,nM,1,IC50,,,0,7.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,I50,=,2.1e-08,M,,,,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,Carbonic anhydrase IV inhibitor,12896.0
3402,1171105,44886,12336,71485,1125,=,6.0,nM,1,IC50,,,0,8.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3403,1171105,44886,12336,71485,1125,=,6.0,nM,1,IC50,,,0,8.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3404,1171105,44886,12336,71485,1125,=,6.0,nM,1,IC50,,,0,8.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3405,1171105,44886,12336,71485,1125,=,6.0,nM,1,IC50,,,0,8.22,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3406,753704,44888,6136,334871,1125,=,13.7,nM,1,IC50,,,0,7.86,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,13.7,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
3407,753704,44888,6136,334871,1125,=,13.7,nM,1,IC50,,,0,7.86,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,13.7,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase II inhibitor,15.0
3408,753704,44888,6136,334871,1125,=,13.7,nM,1,IC50,,,0,7.86,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,13.7,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase XII inhibitor,12209.0
3409,753704,44888,6136,334871,1125,=,13.7,nM,1,IC50,,,0,7.86,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,13.7,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase IV inhibitor,12896.0
3410,758180,44888,6136,334875,37095,=,17.0,nM,1,IC50,,,0,7.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,17.0,nM,,,,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,Steryl-sulfatase inhibitor,11267.0
3411,952640,44889,16834,337687,366278,=,3.2,nM,1,IC50,,,0,8.49,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.2,nM,,,,,Carbonic anhydrase II inhibitor,15.0
3412,586499,44890,11892,118458,1125,=,10.0,nM,1,IC50,,,1,8.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10.0,nM,,,,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Carbonic anhydrase I inhibitor,10193.0
